;;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr
;;1998/99;1998/99;1998/99;1999/00;1999/00;1999/00;2000/01;2000/01;2000/01;2001/02;2001/02;2001/02;2002/03;2002/03;2002/03;2003/04;2003/04;2003/04;2004/05;2004/05;2004/05;2005/06;2005/06;2005/06;2006/07;2006/07;2006/07;2007/08;2007/08;2007/08;2008/09;2008/09;2008/09;2009/10;2009/10;2009/10;2010/11;2010/11;2010/11;2011/12;2011/12;2011/12;2012/13;2012/13;2012/13;2013/14;2013/14;2013/14;2014/15;2014/15;2014/15;2015/16;2015/16;2015/16;2016/17;2016/17;2016/17;2017/18;2017/18;2017/18;2018/19;2018/19;2018/19;2019/20;2019/20;2019/20;2020/21;2020/21;2020/21;2021/22;2021/22;2021/22;2022/23;2022/23;2022/23
;;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht
;;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt
Freie Waldorfschulen;Klassenstufe 4;2904;3115;6019;2964;3112;6076;3009;3130;6139;3011;3128;6139;2992;3168;6160;3048;3261;6309;3026;3197;6223;3069;3354;6423;3168;3407;6575;3244;3538;6782;3330;3573;6903;3481;3514;6995;3273;3515;6788;3357;3417;6774;3379;3394;6773;3213;3429;6642;3196;3461;6657;3279;3350;6629;3339;3456;6795;3357;3645;7002;3387;3717;7104;3486;3870;7356;3504;3738;7242;3561;3933;7489;3590;3939;7527
Freie Waldorfschulen;Klassenstufe 5;2932;3041;5973;2988;3187;6175;3015;3203;6218;3093;3256;6349;3076;3262;6338;3064;3329;6393;3156;3441;6597;3146;3367;6513;3157;3498;6655;3318;3573;6891;3400;3712;7112;3469;3732;7201;3623;3741;7364;3406;3696;7102;3489;3669;7158;3474;3602;7076;3309;3596;6905;3300;3698;6998;3374;3488;6862;3410;3613;7023;3414;3810;7224;3498;3921;7419;3555;3993;7548;3554;3880;7434;3630;3971;7601
Freie Waldorfschulen;Klassenstufe 6;2755;2977;5732;2905;3045;5950;2997;3202;6199;3010;3177;6187;3095;3278;6373;3117;3322;6439;3057;3354;6411;3161;3459;6620;3114;3346;6460;3171;3496;6667;3268;3577;6845;3368;3753;7121;3425;3704;7129;3587;3737;7324;3351;3670;7021;3408;3667;7075;3443;3587;7030;3300;3593;6893;3306;3715;7021;3371;3488;6859;3366;3591;6954;3369;3789;7161;3462;3885;7350;3453;3918;7371;3486;3832;7318
Freie Waldorfschulen;Klassenstufe 7;2731;2910;5641;2751;2953;5704;2900;3032;5932;2924;3207;6131;2965;3185;6150;3039;3267;6306;3073;3297;6370;3019;3326;6345;3130;3437;6567;3097;3352;6449;3164;3501;6665;3247;3567;6814;3357;3749;7106;3410;3702;7112;3574;3760;7334;3319;3628;6947;3382;3678;7060;3449;3652;7101;3323;3576;6899;3283;3738;7021;3366;3516;6885;3366;3609;6975;3360;3744;7104;3405;3851;7256;3418;3903;7321
Freie Waldorfschulen;Klassenstufe 8;2649;2871;5520;2647;2869;5516;2736;2937;5673;2902;2992;5894;2890;3183;6073;2919;3145;6064;2983;3256;6239;3065;3279;6344;2954;3305;6259;3075;3409;6484;3031;3321;6352;3103;3456;6559;3216;3529;6745;3287;3718;7005;3368;3699;7067;3440;3625;7065;3306;3644;6950;3343;3638;6981;3405;3608;7013;3318;3555;6873;3225;3693;6918;3321;3438;6762;3294;3600;6897;3282;3670;6952;3371;3855;7221
Freie Waldorfschulen;Klassenstufe 9;2358;2710;5068;2544;2787;5331;2573;2814;5387;2622;2836;5458;2805;2899;5704;2820;3111;5931;2838;3048;5886;2909;3150;6059;2971;3191;6162;2860;3190;6050;2982;3280;6262;2929;3239;6168;3035;3392;6427;3148;3451;6599;3194;3656;6850;3251;3592;6843;3391;3667;7058;3242;3577;6819;3313;3562;6875;3324;3563;6887;3252;3504;6756;3189;3621;6810;3222;3420;6642;3211;3503;6714;3227;3612;6839
Freie Waldorfschulen;Klassenstufe 10;2288;2512;4800;2297;2618;4915;2474;2722;5196;2483;2715;5198;2522;2807;5329;2726;2866;5592;2762;3034;5796;2780;2988;5768;2849;3133;5982;2846;3128;5974;2800;3135;5935;2907;3203;6110;2874;3211;6085;3002;3343;6345;3062;3362;6424;3128;3558;6686;3248;3524;6772;3309;3563;6872;3247;3516;6763;3244;3466;6710;3264;3483;6747;3171;3399;6570;3078;3513;6591;3137;3292;6429;3141;3439;6580
Freie Waldorfschulen;Jahrgangsstufe 11 / Einführungsphase E;2056;2515;4571;2146;2451;4597;2169;2530;4699;2313;2609;4922;2325;2636;4961;2503;2764;5267;2609;2793;5402;2610;2886;5496;2634;2863;5497;2666;2940;5606;2635;2954;5589;2634;2944;5578;2796;3079;5875;2673;3042;5715;2844;3153;5997;2891;3172;6063;2955;3375;6330;3028;3324;6352;3162;3411;6573;3050;3337;6387;3012;3264;6276;3057;3264;6321;2958;3210;6168;2863;3250;6115;2936;3081;6017
Freie Waldorfschulen;Jahrgangsstufe 12 / Qualifizierungsphase Q1;1937;2158;4095;1949;2410;4359;2074;2356;4430;2110;2496;4606;2274;2586;4860;2259;2574;4833;2368;2633;5001;2553;2700;5253;2565;2872;5437;2563;2780;5343;2560;2847;5407;2427;2718;5145;2396;2681;5077;2469;2848;5317;2356;2718;5074;2505;2831;5336;2574;2895;5469;2602;3036;5638;2726;3014;5740;2770;3032;5802;2643;2952;5595;2550;2895;5442;2598;2886;5487;2482;2800;5287;2432;2893;5325
Freie Waldorfschulen;Jahrgangsstufe 13 / Qualifizierungsphase Q2;1209;1450;2659;1182;1478;2660;1252;1625;2877;1250;1571;2821;1345;1644;2989;1327;1676;3003;1386;1765;3151;1441;1813;3254;1563;1814;3377;1520;1820;3340;1604;1888;3492;1574;1926;3500;1552;1928;3480;1625;1877;3502;1611;1950;3561;1532;1978;3510;1697;2048;3745;1730;2065;3795;1656;2131;3787;1789;2126;3915;1806;2151;3957;1740;2040;3780;1707;2106;3810;1669;2060;3729;1635;1911;3551
Freie Waldorfschulen;Keine Angabe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;147;136;283;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36;42;78;-;3;3;-;-;-;56;81;137
Freie Waldorfschulen;Insgesamt;32360;34908;67268;32898;35508;68406;33731;36238;69969;34141;36633;70774;34807;37346;72153;35613;38241;73854;36284;39023;75307;37188;39847;77035;37595;40571;78166;37910;40824;78734;38349;41275;79624;38742;41359;80101;39118;41725;80843;39343;42232;81575;39569;42494;82063;39533;42463;81996;40012;42928;82940;40241;43321;83562;40744;43748;84492;41042;43987;85029;41055;44481;85536;41346;44886;86232;41613;45456;87066;41737;45742;87479;42055;46204;88256
Förderschulen;Klassenstufe 1;18146;9064;27210;17653;8837;26490;17023;8541;25564;16962;8596;25558;17123;8811;25934;17167;8779;25946;17452;8660;26112;17500;8513;26013;17811;8633;26444;17658;8665;26323;17556;8396;25952;17165;8330;25495;16271;7741;24012;15426;7349;22775;15216;7149;22365;14705;6829;21534;15313;7162;22475;14781;7051;21832;14531;6841;21372;14891;6836;21727;15132;6972;22104;15567;7233;22800;15723;7320;23046;15511;7323;22837;14801;6839;21645
Förderschulen;Klassenstufe 2;18097;9534;27631;18259;9217;27476;17303;8863;26166;17036;8652;25688;16866;8766;25632;17002;8787;25789;17412;8858;26270;18619;9300;27919;18954;9274;28228;18419;8858;27277;18607;9032;27639;18379;8689;27068;17817;8225;26042;16450;7776;24226;15726;7153;22879;15144;6969;22113;15090;6609;21699;16017;7258;23275;15952;7322;23274;16294;7353;23647;16788;7449;24237;17013;7587;24600;17037;7641;24681;17314;7863;25182;13799;6229;20023
Förderschulen;Klassenstufe 3;19552;10461;30013;19809;10595;30404;19063;10200;29263;18220;9836;28056;17599;9577;27176;17148;9334;26482;17154;9202;26356;17575;9323;26898;18028;9517;27545;18511;9547;28058;18246;9403;27649;17742;8906;26648;17270;8689;25959;16488;7881;24369;15500;7466;22966;15072;6924;21996;14647;6908;21555;13453;6159;19612;13722;6250;19972;13730;6479;20209;14157;6654;20811;14103;6696;20796;14523;6846;21369;14396;6831;21227;11322;5287;16614
Förderschulen;Klassenstufe 4;23555;12971;36526;23359;13006;36365;23418;12893;36311;22659;12521;35180;21343;12031;33374;20599;11602;32201;19653;10956;30609;19127;10651;29778;19804;10720;30524;20079;11152;31231;20461;10842;31303;20014;10376;30390;19315;10149;29464;18364;9531;27895;17934;8704;26638;16698;8220;24918;16539;7880;24419;15810;7560;23370;14867;6846;21713;15106;7074;22180;15129;7425;22554;15504;7575;23082;15477;7734;23211;15658;7804;23462;12205;5901;18109
Förderschulen;Klassenstufe 5;23772;13307;37079;24819;14298;39117;24547;14350;38897;25181;14447;39628;23986;14253;38239;22212;13418;35630;21215;12747;33962;20167;12015;32182;19445;11654;31099;19776;11667;31443;19857;11550;31407;19790;11442;31232;18817;10555;29372;17782;9891;27673;16798;9216;26014;15830;8276;24106;14900;7927;22827;14666;7796;22462;14580;7653;22233;13713;6988;20701;14769;7710;22479;15204;7968;23172;15330;8214;23544;15352;8540;23892;11958;6721;18679
Förderschulen;Klassenstufe 6;26005;14786;40791;27179;15012;42191;28004;15935;43939;28052;15960;44012;28240;16090;44330;27002;15796;42798;24720;14509;39229;22997;13685;36682;21951;12788;34739;21172;12448;33620;21130;12108;33238;21465;12295;33760;20950;11961;32911;19614;10900;30514;18786;10368;29154;17450;9596;27046;16868;8873;25741;15610;8194;23804;15854;8204;24058;15981;8223;24204;15171;7512;22683;16089;8163;24252;15954;8571;24525;16203;8784;24987;12767;7021;19788
Förderschulen;Klassenstufe 7;26821;14996;41817;28002;15558;43560;29151;15857;45008;30193;16786;46979;30099;17017;47116;30009;16771;46780;28360;16545;44905;25890;15113;41003;24200;14184;38384;22896;13189;36085;21618;12713;34331;21534;12419;33953;21752;12368;34120;21177;12216;33393;19514;11100;30614;18914;10553;29467;17923;9876;27799;17066;8878;25944;16157;8341;24498;16238;8535;24773;16878;8574;25452;16089;8016;24105;16428;8583;25011;16496;8955;25448;13358;7323;20681
Förderschulen;Klassenstufe 8;26651;14575;41226;27147;15308;42455;28289;15734;44023;30054;16283;46337;31040;17372;48412;30986;17704;48690;30955;17542;48497;29054;16897;45951;26499;15517;42016;24622;14511;39133;22826;13290;36116;22314;13171;35485;21931;12696;34627;22002;12670;34672;21525;12705;34230;20052;11531;31583;19669;11109;30778;18115;10137;28252;17463;9457;26920;17199;8989;26188;17163;9180;26343;17442;9222;26664;16446;8445;24891;16867;9190;26057;13670;7490;21155
Förderschulen;Klassenstufe 9;24335;13944;38279;25042;14286;39328;25091;14790;39881;26192;15396;41588;27808;15915;43723;29579;17065;46644;29445;17497;46942;30160;17655;47815;28143;17120;45263;25519;15581;41100;23621;14485;38106;22254;13443;35697;21468;13268;34736;21442;12985;34427;21425;12967;34392;21131;13010;34141;20001;12011;32012;19231;11435;30666;18110;10768;28878;17732;10091;27823;17259;9756;27015;17139;9789;26928;17634;9600;27234;16821;9245;26066;13458;7877;21338
Förderschulen;Klassenstufe 10;10676;7060;17736;10801;7131;17932;11066;6982;18048;11278;7272;18550;11180;7085;18265;12005;7721;19726;13394;8162;21556;13719;9020;22739;14550;9245;23795;13700;9176;22876;12601;8486;21087;12113;8086;20199;11709;7741;19450;11585;7729;19314;12122;7849;19971;12752;8200;20952;12784;8584;21368;11668;7614;19282;11233;7237;18470;10416;6662;17078;10071;6261;16332;9714;6009;15723;9636;5961;15600;9848;5870;15718;7716;4596;12307
Förderschulen;Jahrgangsstufe 11 / Einführungsphase E;113;116;229;130;106;236;131;127;258;128;117;245;521;368;889;531;401;932;580;459;1039;496;352;848;467;315;782;587;460;1047;371;300;671;418;324;742;370;315;685;269;234;503;326;314;640;328;298;626;362;351;713;351;248;599;350;262;612;379;300;679;345;240;585;354;270;624;327;312;639;320;297;617;300;225;525
Förderschulen;Jahrgangsstufe 12 / Qualifizierungsphase Q1;63;46;109;56;62;118;87;77;164;90;87;177;286;217;503;287;223;510;323;263;586;402;318;720;311;260;571;324;268;592;189;143;332;189;172;361;198;197;395;231;198;429;147;158;305;150;162;312;208;186;394;189;159;348;194;187;381;201;169;370;243;189;432;231;174;402;228;186;414;220;223;443;164;181;345
Förderschulen;Jahrgangsstufe 13 / Qualifizierungsphase Q2;61;48;109;63;51;114;56;53;109;64;48;112;201;179;380;248;187;435;260;214;474;256;212;468;301;220;521;287;220;507;141;119;260;110;111;221;111;130;241;109;111;220;117;97;214;111;121;232;101;97;198;111;67;178;82;57;139;59;47;106;63;51;114;78;60;138;81;69;150;75;50;120;62;61;123
Förderschulen;Keine Angabe;43288;28379;71667;42029;27610;69639;43965;28831;72796;44290;29083;73373;45440;29862;75302;46706;30056;76762;46793;30441;77234;46973;30224;77197;47648;30526;78174;49509;31598;81107;52114;33286;85400;52995;33546;86541;52670;33238;85908;52429;32876;85305;52167;32590;84757;52132;32185;84317;51315;31715;83030;51238;31481;82719;52848;32242;85090;54473;33046;87519;55821;33831;89652;57486;34446;91932;58533;34641;93174;60496;35908;96404;92721;53585;146306
Förderschulen;Insgesamt;261135;149287;410422;264348;151077;415425;267194;153233;420427;270399;155084;425483;271732;157543;429275;271481;157844;429325;267716;156055;423771;262935;153278;416213;258112;149973;408085;253059;147340;400399;249338;144153;393491;246482;141310;387792;240649;137273;377922;233368;132347;365715;227303;127836;355139;220469;122874;343343;215720;119288;335008;208306;114037;322343;205943;111667;317610;206412;110792;317204;208989;111795;320787;212013;113205;325218;213360;114126;327486;215569;116889;332458;218291;119339;337630
Abendhauptschulen;Klassenstufe 1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Klassenstufe 2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Klassenstufe 3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Klassenstufe 4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Klassenstufe 5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Klassenstufe 6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Klassenstufe 7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Klassenstufe 8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Klassenstufe 9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Klassenstufe 10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Jahrgangsstufe 11 / Einführungsphase E;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Jahrgangsstufe 12 / Qualifizierungsphase Q1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Jahrgangsstufe 13 / Qualifizierungsphase Q2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendhauptschulen;Keine Angabe;593;578;1171;625;597;1222;590;560;1150;611;588;1199;625;576;1201;696;619;1315;665;633;1298;675;680;1355;637;618;1255;613;560;1173;596;533;1129;623;536;1159;611;489;1100;568;476;1044;662;533;1195;527;436;963;573;404;977;533;391;924;501;308;809;620;311;931;591;360;951;567;366;933;477;324;801;369;331;700;384;341;725
Abendhauptschulen;Insgesamt;593;578;1171;625;597;1222;590;560;1150;611;588;1199;625;576;1201;696;619;1315;665;633;1298;675;680;1355;637;618;1255;613;560;1173;596;533;1129;623;536;1159;611;489;1100;568;476;1044;662;533;1195;527;436;963;573;404;977;533;391;924;501;308;809;620;311;931;591;360;951;567;366;933;477;324;801;369;331;700;384;341;725
Abendrealschulen;Klassenstufe 1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Klassenstufe 2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Klassenstufe 3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Klassenstufe 4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Klassenstufe 5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Klassenstufe 6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Klassenstufe 7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Klassenstufe 8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Klassenstufe 9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Klassenstufe 10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Jahrgangsstufe 11 / Einführungsphase E;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Jahrgangsstufe 12 / Qualifizierungsphase Q1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Jahrgangsstufe 13 / Qualifizierungsphase Q2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendrealschulen;Keine Angabe;7395;7289;14684;7572;7222;14794;7827;7471;15298;8738;7893;16631;9179;8134;17313;10181;9044;19225;10956;9809;20765;11640;10034;21674;11657;10068;21725;11245;10096;21341;11067;10156;21223;11524;10087;21611;11573;9772;21345;11156;9324;20480;10612;8943;19555;10725;8698;19423;10596;8561;19157;10741;7962;18703;10427;7115;17542;10180;6597;16777;9732;6594;16326;9090;6609;15699;8577;6525;15102;7573;6260;13838;6856;6140;12996
Abendrealschulen;Insgesamt;7395;7289;14684;7572;7222;14794;7827;7471;15298;8738;7893;16631;9179;8134;17313;10181;9044;19225;10956;9809;20765;11640;10034;21674;11657;10068;21725;11245;10096;21341;11067;10156;21223;11524;10087;21611;11573;9772;21345;11156;9324;20480;10612;8943;19555;10725;8698;19423;10596;8561;19157;10741;7962;18703;10427;7115;17542;10180;6597;16777;9732;6594;16326;9090;6609;15699;8577;6525;15102;7573;6260;13838;6856;6140;12996
Abendgymnasien;Klassenstufe 1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Abendgymnasien;Klassenstufe 2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
